name,state,dept_type,url
mckinley county sheriff's office,new mexico,county agencies,https://www.co.mckinley.nm.us/165/Sheriffs-Office
mescalero apache police department,new mexico,tribal agencies,https://mescaleroapachetribe.com/
mesilla marshal's department,new mexico,city agencies,https://www.lcsun-news.com/story/news/2019/10/18/mesilla-marshal-kc-alberg-presha-terminated-town-officials-confirm/4002447002/
mora county sheriff's office,new mexico,county agencies,https://countyofmora.com/
mora police department,new mexico,city agencies,https://www.claimspages.com/tools/police-departments/new-mexico/mora/
moriarty police department,new mexico,city agencies,http://www.cityofmoriarty.org/index.php%3Fpage%3Dpolice-department
mountainair police department,new mexico,city agencies,https://mountainairnm.gov/departments/police
nambe pueblo police department,new mexico,tribal agencies,http://nambepueblo.org/
navajo nation department of law enforcement,new mexico,tribal agencies,https://www.navajo-nsn.gov/
new mexico attorney general's office,new mexico,state agencies,https://www.nmag.gov/
new mexico board of pharmacy,new mexico,state agencies,http://www.rld.state.nm.us/Pharmacy/
new mexico corrections department,new mexico,state agencies,https://cd.nm.gov/
new mexico department of game and fish,new mexico,state agencies,http://www.wildlife.state.nm.us/
new mexico department of public safety,new mexico,state agencies,https://www.dps.nm.gov/
"new mexico energy, minerals and natural resources department",new mexico,state agencies,http://www.emnrd.state.nm.us/
new mexico highlands university police department,new mexico,college and university agencies,https://www.nmhu.edu/campus-police/
new mexico institute of mining and technology police department,new mexico,college and university agencies,https://www.nmt.edu/police/
new mexico livestock inspector board,new mexico,state agencies,https://www.nmlbonline.com/inspectors
new mexico military institute police department,new mexico,college and university agencies,https://www.nmmi.edu/campus-police/
new mexico mountain police,new mexico,other agencies,https://en.wikipedia.org/wiki/New_Mexico_Mounted_Patrol
new mexico mounted patrol,new mexico,state agencies,https://en.wikipedia.org/wiki/New_Mexico_Mounted_Patrol
new mexico state forestry division,new mexico,state agencies,http://www.emnrd.state.nm.us/SFD/
new mexico state parks division,new mexico,state agencies,http://www.emnrd.state.nm.us/SPD/
new mexico state police,new mexico,state agencies,https://www.sp.nm.gov/
new mexico state university police department,new mexico,college and university agencies,https://www.nmsupolice.com/
new mexico taxation and revenue department,new mexico,state agencies,http://www.tax.newmexico.gov/
office of the inspector general,new mexico,state agencies,https://www.hsd.state.nm.us/Office_of_Inspector_General.aspx
