name,state,dept_type,url
north dakota department of corrections and rehabilitation,north dakota,state agencies,https://www.docr.nd.gov/
north dakota game and fish department,north dakota,state agencies,https://gf.nd.gov/
north dakota highway patrol,north dakota,state agencies,https://www.nd.gov/ndhp/
north dakota state college of science police,north dakota,college and university agencies,https://www.ndscs.edu/police
north dakota state fire marshal,north dakota,state agencies,https://attorneygeneral.nd.gov/public-safety/fire-investigations
north dakota state university police department,north dakota,college and university agencies,https://www.ndsu.edu/police_safety/
northwood police department,north dakota,city agencies,https://www.northwoodnd.org/about/departments/
oakes police department,north dakota,city agencies,https://oakesnd.com/police
oliver county sheriff's office,north dakota,county agencies,https://olivercountynd.org/sheriffdepartment
parshall police department,north dakota,city agencies,https://www.road-police.com/police/North_Dakota/Parshall/property_17396/police.html
pembina county sheriff's office,north dakota,county agencies,https://pembinacountynd.gov/county/departments/sheriff/
pierce county sheriff's office,north dakota,county agencies,http://www.piercecountynd.gov/departments/sheriffs-office/
powers lake police department,north dakota,city agencies,https://www.powerslakend.com/?SEC=4ACE6094-A2A2-4989-8F42-FBE401174B0F
ramsey county sheriff's office,north dakota,county agencies,https://www.co.ramsey.nd.us/161/Sheriff
ransom county sheriff's office,north dakota,county agencies,http://ransomcountynd.net/sheriff-911-coordinator/
renville county sheriff's office,north dakota,county agencies,https://www.renvillecountynd.org/sheriff.htm
richland county sheriff's office,north dakota,county agencies,https://www.co.richland.nd.us/sheriff-jail
rolette county sheriff's office,north dakota,county agencies,http://www.rolettecounty.com/Offices.htm
rolla police department,north dakota,city agencies,https://www.kxnet.com/news/local-news/former-rolla-police-chief-accused-of-breaking-law-numerous-occasions-on-duty/
rugby police department,north dakota,city agencies,https://www.cityofrugbynd.com/?SEC=4A4FDD1F-764D-4D9C-8A6A-46E6ADFD676A
sargent county sheriff's office,north dakota,county agencies,http://sargentnd.com/dept_sheriff.php
scranton police department,north dakota,city agencies,http://www.scrantonpolicedepartment.org/
sheridan county sheriff's office,north dakota,county agencies,http://www.co.sheridan.nd.us/departments/sheriffs-office/
sherwood police department,north dakota,city agencies,http://www.post.nd.gov/LawEnforcementAgencies/PoliceDepartments.html
sioux county sheriff's office,north dakota,county agencies,https://www.ndcourts.gov/court-locations/sioux-county
slope county sheriff's office,north dakota,county agencies,https://www.usacops.com/nd/s58620/index.html
south east multi-county agency narcotics task force (semca),north dakota,cross-jurisdiction agencies,https://en.wikipedia.org/wiki/South_East_Multi-County_Agency_Narcotics_Task_Force_(North_Dakota)
south heart police department,north dakota,city agencies,https://www.mindat.org/feature-9676229.html
stanley police department,north dakota,city agencies,https://www.stanleynd.com/?SEC=A478EA72-73BB-4990-8C22-32B3A417D449
stark county sheriff's office,north dakota,county agencies,https://www.starkcountynd.gov/?SEC=0D69AD55-D623-46CE-9FCA-3A3E0EAB0284
steele county sheriff's office,north dakota,county agencies,http://www.co.steele.nd.us/sheriff
steele police department,north dakota,city agencies,https://www.steelend.com/community
st. john police department,north dakota,city agencies,"https://en.wikipedia.org/wiki/St._John,_North_Dakota"
stutsman county sheriff's office,north dakota,county agencies,http://www.co.stutsman.nd.us/departments/sheriff/
surrey police department,north dakota,city agencies,https://www.surreynd.org/index.asp?SEC=4C956BA2-D56E-47A7-B9C4-4B670DC47FAA&DE=74C093B1-F612-4730-A3F3-C59DDA188832
thompson police department,north dakota,city agencies,https://www.cityofthompsonnd.com/?SEC=54BFE858-4705-494B-B96E-1E56D3D6A18F
tioga police department,north dakota,city agencies,https://www.tiogand.net/?SEC=001B78DF-8C8A-4E6D-88F2-3C0EDFC00E9E
towner county sheriff's office,north dakota,county agencies,https://www.tccounty.com/sheriff
traill county sheriff's office,north dakota,county agencies,http://www.co.traill.nd.us/departments/sheriffs-department-1
university of north dakota police department,north dakota,college and university agencies,https://campus.und.edu/safety/police/index.html
valley city police department,north dakota,city agencies,https://www.valleycity.us/vcpd/
wahpeton police department,north dakota,city agencies,https://www.wahpeton.com/police
walsh county sheriff's office,north dakota,county agencies,https://www.co.walsh.nd.us/sheriff
ward county sheriff's office,north dakota,county agencies,https://www.co.ward.nd.us/208/Sheriffs-Office
watford city police department,north dakota,city agencies,https://www.cityofwatfordcity.com/Department/Police/Chiefs-Message
wells county sheriff's office,north dakota,county agencies,http://wellscountynd.com/?id=48&form_data_id=149
west fargo police department,north dakota,city agencies,https://www.westfargond.gov/149/Police
williams county sheriff's office,north dakota,county agencies,https://www.williamsnd.com/Department/Sheriffs-Office
williston police department,north dakota,city agencies,https://www.cityofwilliston.com/departments/police_department/index.php
wishek police department,north dakota,city agencies,https://wishek-nd.com/all-about-wishek/city-government/
