name,state,dept_type,url
mechanic falls police department,maine,municipal agencies,https://mechanicfalls.govoffice.com/?SEC=3BCC0046-B3FD-45CF-AB9A-8E153DE4E22B
mexico police department,maine,municipal agencies,https://www.policeapp.com/Town-of-Mexico-Maine-ME-Police-Department/477/
milbridge police department,maine,municipal agencies,https://policelocator.com/me/milbridge-police-department/
millinocket police department,maine,municipal agencies,https://millinocket.org/government/public-safety/police/
milo police department,maine,municipal agencies,https://www.milomaine.org/?SEC=04CE39AC-0FC2-4C3B-AFE6-6B7BD249088C
monmouth police department,maine,municipal agencies,https://monmouthme.govoffice2.com/?SEC=17982174-4C16-48A8-8B37-AD07BE3CE646
mount desert police department,maine,municipal agencies,https://www.mtdesert.org/police-department
newport police department,maine,municipal agencies,http://www.twg-lx.info/php/00-tog-p/e/rpd1.shtml
north berwick police department,maine,municipal agencies,http://www.northberwickpolice.com/
norway police department,maine,municipal agencies,https://norwaymaine.com/police-dept/
oakland police department,maine,municipal agencies,https://www.oaklandmaine.us/oakland-police-department/
office of investigations,maine,state agencies,https://www.maine.gov/sos/bmv/lawenforcement/index.html
office of judicial marshals,maine,state agencies,https://www.courts.maine.gov/maine_courts/admin/marshals/index.html
office of the maine attorney general,maine,state agencies,https://www.maine.gov/ag
ogunquit police department,maine,municipal agencies,https://www.townofogunquit.org/policedepartment
old orchard beach police department,maine,municipal agencies,https://www.oobmaine.com/police-department
old town police department,maine,municipal agencies,http://www.oldtownpd.org/
orono police department,maine,municipal agencies,https://orono.org/190/Police-Department
oxford county sheriff's office,maine,county agencies,https://www.oxfordcounty.org/departments/oxford-county-sheriff-department
oxford police department,maine,municipal agencies,https://oxfordmaine.org/town-departments/police-department/
paris police department,maine,municipal agencies,https://www.parismaine.org/departments/town-of-paris-police-department/
passamaquoddy warden service,maine,tribal police,https://www.fws.gov/northeast/le/newengland/maine.html
penobscot county sheriff's office,maine,county agencies,http://www.penobscot-sheriff.net/
penobscot nation police department,maine,tribal police,https://www.penobscotnation.org/
penobscot nation warden service,maine,tribal police,https://www.penobscotnation.org/departments/natural-resources/conservation-law-enforcement/what-we-do
phippsburg police department,maine,municipal agencies,https://phippsburg.com/police
piscataquis county sheriff's office,maine,county agencies,https://www.piscataquis.us/sheriff-s-office
pittsfield police department,maine,municipal agencies,https://www.pittsfield.org/govtdepartmentspolice
pleasant point police department,maine,tribal police,http://www.wabanaki.com/wabanaki_new/tribal_police.html
portland police department,maine,municipal agencies,http://portlandmaine.gov/police
presque isle police department,maine,municipal agencies,http://presqueislemaine.gov/police/
rangeley police department,maine,municipal agencies,https://www.townofrangeley.com/176/Police-Department
richmond police department,maine,municipal agencies,http://www.richmondmaine.com/richmond-police-department.aspx
rockland police department,maine,municipal agencies,https://rocklandmaine.gov/municipal/departments/police/
rockport police department,maine,municipal agencies,https://www.town.rockport.me.us/?SEC=71D6C99C-6B6B-4886-8A78-5C967F5B10CA
rumford police department,maine,municipal agencies,https://www.rumfordpd.com/
sabattus police department,maine,municipal agencies,https://www.sabattus.org/police-department
saco police department,maine,municipal agencies,https://www.sacomaine.org/departments/police_department/index.php
sagadahoc county sheriff's office,maine,county agencies,http://sagcounty.com/departments/sheriffs-department/
sanford police department,maine,municipal agencies,https://www.sanfordmaine.org/police
scarborough police department,maine,municipal agencies,http://www.scarboroughmaine.org/departments/police
searsport police department,maine,municipal agencies,https://searsport.maine.gov/index.asp?SEC=4B2E3D25-20E5-43F8-9BDE-199C58263B5E&DE=8B1FAD9D-562D-45FA-8D4F-FD3D0ECF667A
skowhegan police department,maine,municipal agencies,https://www.skowhegan.org/272/Police-Department
somerset county sheriff's office,maine,county agencies,https://www.somersetcounty-me.org/sheriffs-office.html
south berwick police department,maine,municipal agencies,http://www.southberwickmaine.org/departments/police/index.php
south portland police department,maine,municipal agencies,https://www.southportland.org/departments/police-department/
southwest harbor police department,maine,municipal agencies,http://www.swhpolice.com/
state of maine judicial branch,maine,state agencies,https://www.courts.maine.gov/
thomaston police department,maine,municipal agencies,https://bangordailynews.com/2019/03/27/news/a-small-maine-town-cant-hire-cops-so-it-might-just-close-its-police-department/
topsham police department,maine,municipal agencies,https://www.topshammaine.com/?SEC=47E8FC94-890F-4546-BF0B-251BE6E11537
two bridges regional jail,maine,other,https://www.tbrj.org/
university of maine at farmington police department,maine,campus police,http://www2.umf.maine.edu/publicsafety/
university of maine police department,maine,campus police,https://umaine.edu/police/
university of southern maine police department,maine,campus police,https://usm.maine.edu/police
van buren police department,maine,municipal agencies,http://www.vanburenmaine.com/police.html
vassalboro police department,maine,municipal agencies,http://www.vassalboro.net/town_directory.html
veazie police department,maine,municipal agencies,https://www.veazie.net/police-department
waldoboro police department,maine,municipal agencies,https://www.waldoboromaine.org/index.php/departments/police
waldo county sheriff's office,maine,county agencies,https://www.waldocountyme.gov/wso/
washburn police department,maine,municipal agencies,https://www.washburnmaine.org/municipal-departments/police-department/
washington county sheriff's office,maine,county agencies,https://www.washingtoncountymaine.com/index.php/county-government/sheriff-s-office
waterville police department,maine,municipal agencies,https://www.waterville-me.gov/police/
wells police department,maine,municipal agencies,https://www.wellstown.org/214/Police-Department
westbrook police department,maine,municipal agencies,http://www.westbrookmaine.com/police
wilton police department,maine,municipal agencies,http://wpdme.com/
windham police department,maine,municipal agencies,https://www.windhammaine.us/170/Police
winslow police department,maine,municipal agencies,https://www.winslow-me.gov/departments/police
winter harbor police department,maine,municipal agencies,https://winterharbortown.com/?SEC=424DADAF-B825-4FD1-85E7-6BE34822059C
winthrop police department,maine,municipal agencies,https://www.winthropmaine.org/police-communications
wiscasset police department,maine,municipal agencies,https://wiscasset.org/departments/police-department
yarmouth police department,maine,municipal agencies,https://yarmouth.me.us/?SEC=75F8C890-F303-4AA7-B2AB-70992298C6B9
york county sheriff's office,maine,county agencies,https://www.yorkcountymaine.gov/sheriff-s-office
york police department,maine,municipal agencies,https://www.yorkmaine.org/163/Town-of-York-Police-Department
