name,state,dept_type,url
new hampshire fish and game department,new hampshire,state agencies,https://www.wildlife.state.nh.us/
new hampshire marine patrol,new hampshire,state agencies,https://www.nh.gov/safety/divisions/nhsp/fob/marine-patrol/
new hampshire state fire marshal's office,new hampshire,state agencies,https://www.nh.gov/safety/divisions/firesafety/
new hampshire state park rangers,new hampshire,state agencies,https://www.nhstateparks.org/
new hampshire state parks,new hampshire,state agencies,https://www.nhstateparks.org/
new hampton police department,new hampshire,municipal agencies,http://www.new-hampton.nh.us/police.asp
new ipswich police department,new hampshire,municipal agencies,https://www.townofnewipswich.org/police-department
new london police department,new hampshire,municipal agencies,http://www.newlondonpd.us/
newport police department,new hampshire,municipal agencies,https://www.newportnh.gov/police-department
newton police department,new hampshire,municipal agencies,http://www.newtonnhpd.com/
northfield police department,new hampshire,municipal agencies,https://www.northfieldnh.org/index.asp?SEC=BACFE6BC-D87A-462E-835A-38B26EFEB5B9&Type=B_BASIC
north hampton police department,new hampshire,municipal agencies,https://www.northhampton-nh.gov/police-department
northumberland police department,new hampshire,municipal agencies,http://northumberlandpd.weebly.com/
nottingham police and fire rescue,new hampshire,municipal agencies,https://www.nottingham-nh.gov/police-department
ossipee police department,new hampshire,municipal agencies,https://www.ossipee.org/police-department
pelham police department,new hampshire,municipal agencies,https://www.pelhamweb.com/police-department
pembroke police department,new hampshire,municipal agencies,https://www.pembroke-nh.com/police-department
plaistow police department,new hampshire,municipal agencies,https://www.plaistow.com/police
plymouth police department,new hampshire,municipal agencies,https://plymouthpd.org/
plymouth state university police department,new hampshire,college and university agencies,https://campus.plymouth.edu/police/
portsmouth police department,new hampshire,municipal agencies,https://www.cityofportsmouth.com/police
raymond police department,new hampshire,municipal agencies,https://www.raymondnh.gov/police-department
rindge police department,new hampshire,municipal agencies,https://www.rindgenh.org/towncloud/entity/Police-Department-8
rochester police department,new hampshire,municipal agencies,https://rochesterpd.org/
rockingham county sheriff's office,new hampshire,county agencies,http://www.rockinghamcountynh.org/departments/sheriffs-office/
rye police department,new hampshire,municipal agencies,http://www.ryepolice.us/
salem police department,new hampshire,municipal agencies,https://www.townofsalemnh.org/police-department
sandown police department,new hampshire,municipal agencies,https://www.sandown.us/police
seabrook police department,new hampshire,municipal agencies,https://seabrookpd.com/
somersworth police department,new hampshire,municipal agencies,https://www.somersworth.com/police
south hampton police department,new hampshire,municipal agencies,http://sohamptonpd.com/
strafford county sheriff's office,new hampshire,county agencies,https://www.co.strafford.nh.us/department/sheriff-office
sullivan county sheriff's office,new hampshire,county agencies,https://www.sullivancountynh.gov/157/Sullivan-County-Sheriffs-Office
sunapee police department,new hampshire,municipal agencies,https://www.town.sunapee.nh.us/police-department
surry police department,new hampshire,municipal agencies,https://surry.nh.gov/
thornton police department,new hampshire,municipal agencies,https://www.townofthornton.org/police
tilton police department,new hampshire,municipal agencies,http://www.tiltonpd.org/
unity police department,new hampshire,municipal agencies,https://www.nh.gov/safety/divisions/nhsp/fob/troopc/index.html
university of new hampshire police department,new hampshire,college and university agencies,https://www.unh.edu/upd
washington police department,new hampshire,municipal agencies,https://www.washingtonnh.org/police-department
waterville valley police department,new hampshire,municipal agencies,https://www.watervillevalley.org/police-department
weare police department,new hampshire,municipal agencies,https://www.wearepolice.com/
windham police department,new hampshire,municipal agencies,https://www.windhamnh.gov/167/Police-Department
