name,state,dept_type,url
maricopa county attorney's office investigations bureau,arizona,county agencies,https://www.maricopacountyattorney.org/173/Investigations-Division
maricopa county sheriff's office,arizona,county agencies,https://www.mcso.org/
mesa police department,arizona,municipal agencies,https://www.mesaaz.gov/residents/police
miami police department,arizona,municipal agencies,http://www.miamiaz.gov/policedepartment.html
mohave county sheriff's office,arizona,county agencies,https://www.mohavecounty.us/
national park service,arizona,federal agencies,https://www.nps.gov/state/az/index.htm
national park service rangers,arizona,federal agencies,https://www.nps.gov/state/az/index.htm?program=all
navajo county sheriff's office,arizona,county agencies,https://www.navajocountyaz.gov/Departments/Sheriff
navajo nation police,arizona,tribal agencies,https://www.navajo-nsn.gov/
nogales police department,arizona,municipal agencies,https://www.nogalesaz.gov/administration/police-department
northern arizona university police department,arizona,school/college agencies,https://in.nau.edu/police-department/
office of the united states marshal for the district of arizona,arizona,federal agencies,https://www.usmarshals.gov/district/az/
oro valley police department,arizona,municipal agencies,https://www.orovalleyaz.gov/Government/Departments/Police
page police department,arizona,municipal agencies,https://cityofpagepd.com/
paradise valley police department,arizona,municipal agencies,https://www.paradisevalleyaz.gov/125/Police
parker police department,arizona,municipal agencies,http://www.parkerpd.com/
pascua yaqui tribal police,arizona,tribal agencies,https://www.pascuayaqui-nsn.gov/index.php/police-department
patagonia marshal's office,arizona,municipal agencies,https://patagonia-az.gov/patagonia-departments/emergency-services-department/
payson police department,arizona,municipal agencies,https://www.paysonaz.gov/Departments/police/pd-index.html
peoria police department,arizona,municipal agencies,https://www.peoriaaz.gov/residents/police-dept
phoenix park rangers,arizona,municipal agencies,https://www.parkrangeredu.org/arizona/
phoenix police department,arizona,municipal agencies,https://www.phoenix.gov/police
phoenix transit service,arizona,municipal agencies,https://www.valleymetro.org/
pima community college police department,arizona,school/college agencies,https://www.pima.edu/administration/police/index.html
pima county sheriff's department,arizona,county agencies,https://www.pimasheriff.org/
pima police department,arizona,municipal agencies,http://www.pimatown.az.gov/about/pima-police-depart
pinal county sheriff's office,arizona,county agencies,https://www.pinalcountyaz.gov/Sheriff/Pages/home.aspx
pinetop-lakeside police department,arizona,municipal agencies,https://www.pinetoplakesideaz.gov/198/Police-Department
prescott police department,arizona,municipal agencies,http://www.prescott-az.gov/services-safety/police/
prescott valley police department,arizona,municipal agencies,https://www.pvaz.net/291/Police-Department
quartzsite police department,arizona,municipal agencies,https://www.ci.quartzsite.az.us/index.php/departments/police-department
safford police department,arizona,municipal agencies,https://www.cityofsafford.us/85/Police
sahuarita police department,arizona,municipal agencies,https://sahuaritaaz.gov/222/Police-Department
