name,state,dept_type,url
rocky hill police department,connecticut,city and town agencies,https://www.rockyhillct.gov/police/
seymour police department,connecticut,city and town agencies,http://www.seymourct.org/Seymour-Police-Department/
shelton police department,connecticut,city and town agencies,http://www.sheltonpolice.net/
simsbury police department,connecticut,city and town agencies,https://www.simsbury-ct.gov/police-emergency
southbury police department,connecticut,city and town agencies,https://www.southbury-ct.org/police
southern connecticut state university police department,connecticut,college and university agencies,https://inside.southernct.edu/university-police
southington police department,connecticut,city and town agencies,https://southingtonpolice.org/
south windsor police department,connecticut,city and town agencies,https://www.southwindsor-ct.gov/police
stamford police department,connecticut,city and town agencies,https://www.stamfordct.gov/police
stonington police department,connecticut,city and town agencies,https://www.stonington-ct.gov/stonington-police-department
stratford police department,connecticut,city and town agencies,https://www.stratfordctpd.com/
submarine base new london police department (us subase),connecticut,security police agencies,https://www.cnic.navy.mil/regions/cnrma/installations/navsubbase_new_london/about/phone_directory.html
suffield police department,connecticut,city and town agencies,https://www.suffieldct.gov/departments/safety/police
thomaston police department,connecticut,city and town agencies,http://www.thomastonct.org/content/161/234/default.aspx
torrington police department,connecticut,city and town agencies,https://www.torringtonpd.org/
trumbull police department,connecticut,city and town agencies,https://www.trumbull-ct.gov/221/Police
university of connecticut police department,connecticut,college and university agencies,https://publicsafety.uconn.edu/police/
university of new haven police department,connecticut,college and university agencies,https://www.newhaven.edu/student-life/public-safety/police/
vernon police department,connecticut,city and town agencies,http://www.vernonctpolice.org/
wallingford police department,connecticut,city and town agencies,http://www.town.wallingford.ct.us/Content/Police_Department.asp
waterbury police department,connecticut,city and town agencies,https://www.wtbypd.org/
waterford police department,connecticut,city and town agencies,http://www.waterfordpolice.org/
watertown police department,connecticut,city and town agencies,https://www.watertownctpd.org/
western connecticut state university police department,connecticut,college and university agencies,https://www.wcsu.edu/police/
west hartford police department,connecticut,city and town agencies,https://www.westhartfordct.gov/gov/departments/police/
west haven police department,connecticut,city and town agencies,http://www.whpd.com/
weston police department,connecticut,city and town agencies,http://www.westonct.gov/weston-police-department
westport police department,connecticut,city and town agencies,https://www.westportct.gov/government/departments-a-z/police-department/about-us
wethersfield police department,connecticut,city and town agencies,https://wethersfieldct.gov/police
willimantic police department,connecticut,city and town agencies,http://www.willimanticpolice.org/
wilton police department,connecticut,city and town agencies,https://www.wiltonct.org/police-department
winchester police department,connecticut,city and town agencies,https://www.townofwinchester.org/winchester-police-department
windsor police department,connecticut,city and town agencies,https://townofwindsorct.com/police/
wolcott police department,connecticut,city and town agencies,https://www.wolcottpd.org/
woodbridge police department,connecticut,city and town agencies,https://www.woodbridgect.org/242/Police
yale - new haven police (yale university),connecticut,college and university agencies,https://your.yale.edu/community/public-safety/yale-police-department
