name,state,dept_type,url
braddock borough police department,pennsylvania,municipal agencies,https://www.braddockborough.com/police
braddock hills police department,pennsylvania,municipal agencies,https://www.braddockhillspa.com/police.html
bradford police department,pennsylvania,municipal agencies,https://mckean.crimewatchpa.com/bradfordpd
brecknock borough police department,pennsylvania,municipal agencies,https://www.brecknockberks.com/police-department
brentwood borough police department,pennsylvania,municipal agencies,https://www.brentwoodboro.com/police.html
briar creek township police department,pennsylvania,municipal agencies,https://columbia.crimewatchpa.com/briarcreekpd/49438
bridgeport township police department,pennsylvania,municipal agencies,https://www.bridgeportmi.org/2013-02-01-18-52-47/police-department.html
brighton township police department,pennsylvania,municipal agencies,https://brightontwp.org/police-department/
bristol borough police department,pennsylvania,municipal agencies,https://bucks.crimewatchpa.com/bristolboropd
bristol township police department,pennsylvania,municipal agencies,https://www.btpolice.com/
brockway borough police department,pennsylvania,municipal agencies,"https://en.wikipedia.org/wiki/Brockway,_Pennsylvania"
brookhaven borough police department,pennsylvania,municipal agencies,https://brookhavenboro.com/departments/police-department/
brookville borough police department,pennsylvania,municipal agencies,https://www.borough.brookville.pa.us/police-department
brownsville police department,pennsylvania,municipal agencies,http://brownsvilleborough.com/police-and-emergencies/
buckingham township police,pennsylvania,municipal agencies,http://www.buckinghampa.org/township-departments/police.aspx
bucks county sheriff's office,pennsylvania,county agencies,http://www.buckscounty.org/government/rowofficers/sheriff
buffalo township police department,pennsylvania,municipal agencies,http://buffalotownship.com/
buffalo valley regional police department,pennsylvania,municipal agencies,https://www.bvrpd.org/
butler police department,pennsylvania,municipal agencies,https://cityofbutler.org/departments/bureau-of-police/
caernarvon township police,pennsylvania,municipal agencies,http://www.caernarvon.org/emergency/police.html
california police department,pennsylvania,municipal agencies,https://californiapa15419.com/
cambria township police department,pennsylvania,municipal agencies,https://www.cambriatwp.com/
camp hill police department,pennsylvania,municipal agencies,https://camphillpolice.org/
canonsburg police department,pennsylvania,municipal agencies,http://www.canonsburgboro.com/departments/police-department/
carbondale police department,pennsylvania,municipal agencies,https://www.odmp.org/agency/547-carbondale-police-department-pennsylvania
carbondale township police department,pennsylvania,municipal agencies,https://www.usacops.com/pa/p18407ct/index.html
carlisle police department,pennsylvania,municipal agencies,https://cumberland.crimewatchpa.com/carlislepd
carlow university,pennsylvania,college and university agencies,https://www.carlow.edu/
carnegie mellon university,pennsylvania,college and university agencies,https://www.cmu.edu/
carnegie police department,pennsylvania,municipal agencies,http://carnegieborough.com/CarnegiePoliceDepartment.html
carroll township police department,pennsylvania,municipal agencies,https://www.carrolltownship.com/police-contact-information/
cass township police department,pennsylvania,municipal agencies,http://www.casstownship.org/Services/police.html
castle shannon police department,pennsylvania,municipal agencies,https://allegheny.crimewatchpa.com/cspd
catasauqua police department,pennsylvania,municipal agencies,https://www.catasauqua.org/public-safety/police-department
catawissa borough police department,pennsylvania,municipal agencies,https://catawissa.us/police/
cecil township police department,pennsylvania,municipal agencies,https://ceciltownship-pa.gov/?SEC=8298892D-5A1B-4A43-9C91-F44C3357C206
center township police department,pennsylvania,municipal agencies,http://www.centerpolice.com/
centerville police department,pennsylvania,municipal agencies,https://www.usacops.com/pa/p15417c/index.html
